posting_id,posting_title_j,posting_title_s,company_name_j,company_name_s,company_name_clean_j,company_name_clean_s,job_category,job_category_kor,posting_tech_stack,experience_j,experience_s,education_j,education_s,employment_type,salary,position,company_keywords_jumpit,company_tech_stack,company_type,industry,start_datetime,end_datetime,posting_views_total,applicants_total,exp_min,exp_max,edu_category
51757073,인공지능(AI) 엔지니어 중급 채용,인공지능(AI) 엔지니어 중급 채용,알비에치,알비에치(주),알비에치,알비에치,15,SW/솔루션,MachineLearning;DeepLearning;AI/인공지능;Python,경력 4~7년,경력 4~7년,무관,학력무관,정규직,회사내규에 따름,"","4호선 역세권 기업;유연근무제;점심지원;워라밸;평균연봉 6,000 이상",REST API;AI/인공지능;DeepLearning;Flutter;iOS;MachineLearning;Android OS;React;Python,중소기업;주식회사;수출입 기업,"",2025.09.07 00:00,2025.10.06 23:59,27,,4,7,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51757073,인공지능(AI) 엔지니어 중급 채용,인공지능(AI) 엔지니어 중급 채용,알비에치,알비에치(주),알비에치,알비에치,22,블록체인,MachineLearning;DeepLearning;AI/인공지능;Python,경력 4~7년,경력 4~7년,무관,학력무관,정규직,회사내규에 따름,"","4호선 역세권 기업;유연근무제;점심지원;워라밸;평균연봉 6,000 이상",REST API;AI/인공지능;DeepLearning;Flutter;iOS;MachineLearning;Android OS;React;Python,중소기업;주식회사;수출입 기업,"",2025.09.07 00:00,2025.10.06 23:59,27,,4,7,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51729870,R&D 부문 신입사원 채용,R&D 부문 신입사원 채용,스타마타,(주)스타마타,스타마타,스타마타,8,인공지능/머신러닝,DeepLearning;C;Linux;Python;AI/인공지능;VR;AR;Embedded;SW;C++,신입,신입,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,회사내규에 따름,"",스타트업;급성장중;스타트업 인기TOP100,AR;AI/인공지능;C++;C;Linux;SW;DeepLearning;Embedded;VR;Python,스타트업;중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2025.09.03 00:00,2025.10.02 23:59,189,17,0,0,대졸(예정)
51729870,R&D 부문 신입사원 채용,R&D 부문 신입사원 채용,스타마타,(주)스타마타,스타마타,스타마타,13,HW/임베디드,DeepLearning;C;Linux;Python;AI/인공지능;VR;AR;Embedded;SW;C++,신입,신입,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,회사내규에 따름,"",스타트업;급성장중;스타트업 인기TOP100,AR;AI/인공지능;C++;C;Linux;SW;DeepLearning;Embedded;VR;Python,스타트업;중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2025.09.03 00:00,2025.10.02 23:59,189,17,0,0,대졸(예정)
51729870,R&D 부문 신입사원 채용,R&D 부문 신입사원 채용,스타마타,(주)스타마타,스타마타,스타마타,20,VR/AR/3D,DeepLearning;C;Linux;Python;AI/인공지능;VR;AR;Embedded;SW;C++,신입,신입,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,회사내규에 따름,"",스타트업;급성장중;스타트업 인기TOP100,AR;AI/인공지능;C++;C;Linux;SW;DeepLearning;Embedded;VR;Python,스타트업;중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2025.09.03 00:00,2025.10.02 23:59,189,17,0,0,대졸(예정)
51693778,AI Engineer(6~8년),AI Engineer(6~8년),스카이월드와이드,(주)스카이월드와이드,스카이월드와이드,스카이월드와이드,8,인공지능/머신러닝,Python;PyTorch,경력 6~8년,경력 6~8년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,면접 후 결정,"",급성장중;코스닥;IPO 투자유치;2호선 역세권 기업;점심지원,Java;Adobe XD;PostgreSQL;SQLAlchemy;Next.js;Vite;Jira;React;TypeScript;Jenkins;Git;Figma;GitHub Actions;PyTorch;NLP;Django;JavaScript;Pandas;Notion;FastAPI;Oracle;DB;Python;Flask,중소기업;코스닥;주식회사;연구소,응용 소프트웨어 개발 및 공급업,2025.08.31 00:00,2025.09.29 23:59,29,13,6,8,초대졸(예정)
51689304,Motion Planning/Control Engineer(4~6년),Motion Planning/Control Engineer(4~6년),웨어러블에이아이,주식회사웨어러블에이아이,웨어러블에이아이,웨어러블에이아이,8,인공지능/머신러닝,C;C++;Python;MATLAB;Docker;ROS;SummitDB;AI/인공지능,경력 4~6년,경력 4~6년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",자유로운 연차;유연근무제;점심지원,C++;AI/인공지능;C;Autocad;Embedded Linux;SummitDB;DeepLearning;Fusion 360;MachineLearning;MATLAB;PCB;CUDA;Kubeflow;PyTorch;Docker;Linux;ROS;Solidworks;Embedded;AWS;MCU;Python;Kubernetes,중소기업;주식회사,솔루션·SI·ERP·CRM,2025.08.30 00:00,2025.09.28 23:59,53,,4,6,대졸(예정)
51613484,Machine Learning Engineer / Senior,Machine Learning Engineer / Senior,플라잎,(주)플라잎,플라잎,플라잎,8,인공지능/머신러닝,AI/인공지능;DeepLearning;Network;C;C++;Python;TensorFlow;PyTorch;MachineLearning,경력 5~20년,경력 5~20년,석사졸업 이상,석사졸업 이상,정규직,면접 후 결정,면접후결정,점심지원,C++;AI/인공지능;PyTorch;C;Linux;ROS;Network;DeepLearning;MachineLearning;Python;TensorFlow,중소기업;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,2025.08.21 00:00,2025.09.19 23:59,154,3,5,20,석박사(예정)
51613484,Machine Learning Engineer / Senior,Machine Learning Engineer / Senior,플라잎,(주)플라잎,플라잎,플라잎,15,SW/솔루션,AI/인공지능;DeepLearning;Network;C;C++;Python;TensorFlow;PyTorch;MachineLearning,경력 5~20년,경력 5~20년,석사졸업 이상,석사졸업 이상,정규직,면접 후 결정,면접후결정,점심지원,C++;AI/인공지능;PyTorch;C;Linux;ROS;Network;DeepLearning;MachineLearning;Python;TensorFlow,중소기업;병역특례 인증업체,시스템 소프트웨어 개발 및 공급업,2025.08.21 00:00,2025.09.19 23:59,154,3,5,20,석박사(예정)
51605978,Machine Vision Developer,Machine Vision Developer,씨크코리아,씨크코리아(주),씨크코리아,씨크코리아,8,인공지능/머신러닝,C++;C#;Python;TypeScript;MachineLearning;HALCON;TensorFlow;OpenCV,경력 3~10년,경력 3~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",매출액 500억 기업;9호선 역세권 기업,TypeScript;C#;C++;OpenCV;HALCON;MachineLearning;Python;TensorFlow,중견기업;외국인 투자기업;수출입 기업,그 외 기타 기계 및 장비 도매업,2025.08.22 00:00,2025.09.20 23:59,168,8,3,10,대졸(예정)
51547613,AI기반 단백질 디자인 (병역특례),AI기반 단백질 디자인 (병역특례),아론티어,(주)아론티어,아론티어,아론티어,8,인공지능/머신러닝,Linux;Python;GitHub;Jotai;JavaScript;TypeScript;React;Redux;Docker,경력 2~10년,경력 2~10년,무관,학력무관,정규직,회사내규에 따름,"","연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;프리한 복장;3호선 역세권 기업;유연근무제;간식 제공;평균연봉 7,000 이상",TypeScript;Jotai;AI/인공지능;Git;PyTorch;Docker;Linux;Redux;GitHub;JavaScript;React;Python,중소기업;주식회사;연구소;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,2025.08.13 00:00,2025.09.11 23:59,147,14,2,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정)
51731213,Perception Engineer(자율주행 인지),Perception Engineer,뷰런테크놀로지,(주)뷰런테크놀로지,뷰런테크놀로지,뷰런테크놀로지,15,SW/솔루션,C;C++;Python;DeepLearning,경력 1~10년,경력 1~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",급성장중;자유로운 연차;2호선 역세권 기업;유연근무제;점심지원;매출액 20% 지속성장;시리즈A 투자유치,C++;C;Appium;DeepLearning;MATLAB;gRPC;Protobuf;QA;TypeScript;Vue.js;REST API;PyTorch;Linux;JavaScript;TCP/IP;GUI;Selenium;Python;TensorFlow,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2025.09.03 00:00,2025.10.02 23:59,94,3,1,10,대졸(예정)
51539273,Robot Multi Modal Learning Engineer,Robot Multi Modal Learning Engineer,씨메스,(주)씨메스,씨메스,씨메스,8,인공지능/머신러닝,Python;C++;gRPC;ZeroMQ,경력 1~15년,경력 1~15년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","시리즈B 투자유치;급성장중;코스닥;7호선 역세권 기업;평균연봉 6,000 이상",C#;Airflow;Microsoft Teams;AI/인공지능;C;Qt;Microsoft Office 365;Trello;CMake;ELK;PLC;notion.so;Grafana;gRPC;Utm;HW;Kubeflow;AZURE;NoSql;Debian;Docker;VPN;JavaScript;Notion;TCP/IP;Solidworks;AWS;GitLab;Python;Ubuntu;C++;Autocad;Apache Flink;GraphQL;K8S;Ccna;Jira;React;SQL;Git;Figma;ZeroMQ;Linux;GCP;Ansible;FastAPI;Kubernetes,중소기업;코스닥;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,그 외 기타 특수목적용 기계 제조업,2025.08.12 00:00,2025.09.10 23:59,204,18,1,15,대졸(예정)
51539273,Robot Multi Modal Learning Engineer,Robot Multi Modal Learning Engineer,씨메스,(주)씨메스,씨메스,씨메스,15,SW/솔루션,Python;C++;gRPC;ZeroMQ,경력 1~15년,경력 1~15년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","시리즈B 투자유치;급성장중;코스닥;7호선 역세권 기업;평균연봉 6,000 이상",C#;Airflow;Microsoft Teams;AI/인공지능;C;Qt;Microsoft Office 365;Trello;CMake;ELK;PLC;notion.so;Grafana;gRPC;Utm;HW;Kubeflow;AZURE;NoSql;Debian;Docker;VPN;JavaScript;Notion;TCP/IP;Solidworks;AWS;GitLab;Python;Ubuntu;C++;Autocad;Apache Flink;GraphQL;K8S;Ccna;Jira;React;SQL;Git;Figma;ZeroMQ;Linux;GCP;Ansible;FastAPI;Kubernetes,중소기업;코스닥;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,그 외 기타 특수목적용 기계 제조업,2025.08.12 00:00,2025.09.10 23:59,204,18,1,15,대졸(예정)
51668292,개발팀(인공지능) 경력(4-6년) 채용,개발팀(인공지능) 경력(4-6년) 채용,리뷰닷컴,주식회사리뷰닷컴,리뷰닷컴,리뷰닷컴,8,인공지능/머신러닝,GitHub;JavaScript;jQuery;ApacheTomcat;Spring;Java;Linux,경력 4~6년,경력 4~6년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,회사내규에 따름,"",프리한 복장;점심지원;성과급/상여금,Java;AI/인공지능;jQuery;Linux;GitHub;JavaScript;Apache Tomcat;Spring,"",광고·홍보·전시,2025.08.27 00:00,2025.09.25 23:59,63,4,4,6,초대졸(예정)
51627364,AI연구개발 소프트웨어/10년↑,AI연구개발 소프트웨어/10년↑,글로벌시스템스,(주)글로벌시스템스,글로벌시스템스,글로벌시스템스,8,인공지능/머신러닝,yolo;Python;AI/인공지능;PyTorch;DeepLearning;C;C++;PyQt,경력 10~20년,경력 10~20년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"",자유로운 연차;프리한 복장;점심지원,yolo;AI/인공지능;C++;PyTorch;C;DeepLearning;PyQt;Python,중소기업,방송장비 제조업,2025.08.25 00:00,2025.09.23 00:00,78,9,10,20,대졸(예정)
51627364,AI연구개발 소프트웨어/10년↑,AI연구개발 소프트웨어/10년↑,글로벌시스템스,(주)글로벌시스템스,글로벌시스템스,글로벌시스템스,15,SW/솔루션,yolo;Python;AI/인공지능;PyTorch;DeepLearning;C;C++;PyQt,경력 10~20년,경력 10~20년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"",자유로운 연차;프리한 복장;점심지원,yolo;AI/인공지능;C++;PyTorch;C;DeepLearning;PyQt;Python,중소기업,방송장비 제조업,2025.08.25 00:00,2025.09.23 00:00,78,9,10,20,대졸(예정)
51617674,바이오인식 / OCR 알고리즘 개발,바이오인식 / OCR 알고리즘 개발,엑스페릭스,(주)엑스페릭스,엑스페릭스,엑스페릭스,8,인공지능/머신러닝,C++;C#;Java;Python;PyTorch;DeepLearning;TensorFlow,경력 2~7년,경력 2~7년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","연봉상승률 10% 이상;주거복지;급성장중;코스닥;평균연봉 6,000 이상",C#;Java;C++;PyTorch;Linux;SW;DeepLearning;Windows;Python;TensorFlow,중소기업;코스닥;주식회사,그 외 기타 전자부품 제조업,2025.08.21 00:00,2025.09.19 23:59,203,14,2,7,대졸(예정)
51581399,AI Field Application Engineer (신입),AI Field Application Engineer (신입),에너자이,(주)에너자이,에너자이,에너자이,15,SW/솔루션,AI/인공지능;C++;MachineLearning;Python;C;TensorFlow,신입,신입,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,회사내규에 따름,"",육아휴직;급성장중;장기근속 포상;점심지원;시리즈A 투자유치,C++;AI/인공지능;C;MachineLearning;iOS;React;Kotlin;AZURE;PyTorch;Docker;Linux;Django;Haskell;Keras;AWS;Android OS;Python;Kubernetes;TensorFlow,중소기업;병역특례 인증업체,"",2025.08.18 00:00,2025.09.16 23:59,493,42,0,0,대졸(예정)
51581399,AI Field Application Engineer (신입),AI Field Application Engineer (신입),에너자이,(주)에너자이,에너자이,에너자이,8,인공지능/머신러닝,AI/인공지능;C++;MachineLearning;Python;C;TensorFlow,신입,신입,"대학교졸업(4년) 이상
(졸업예정자 가능)",대졸(4년제) 이상(예정자 가능),정규직,회사내규에 따름,"",육아휴직;급성장중;장기근속 포상;점심지원;시리즈A 투자유치,C++;AI/인공지능;C;MachineLearning;iOS;React;Kotlin;AZURE;PyTorch;Docker;Linux;Django;Haskell;Keras;AWS;Android OS;Python;Kubernetes;TensorFlow,중소기업;병역특례 인증업체,"",2025.08.18 00:00,2025.09.16 23:59,493,42,0,0,대졸(예정)
51613368,IT/AI부문(전문연구요원포함)경력(1~3),IT/AI부문(전문연구요원포함)경력(1~3),연합인포맥스,(주)연합인포맥스,연합인포맥스,연합인포맥스,8,인공지능/머신러닝,Python;AzureDevOps;GCP;AWS;AZURE,경력 1~3년,경력 1~3년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",매출액 500억 기업;육아휴직;연합뉴스 계열사;프리한 복장;3호선 역세권 기업;점심지원;사내 카페,AZURE;GCP;AWS;Azure DevOps;Python,중견기업;외부감사법인;병역특례 인증업체,데이터베이스 및 온라인정보 제공업,2025.08.22 00:00,2025.09.20 23:59,235,29,1,3,대졸(예정)
51624243,AI 플랫폼 엔지니어,AI 플랫폼 엔지니어,씨메스,(주)씨메스,씨메스,씨메스,8,인공지능/머신러닝,Airflow;K8S;Kubernetes;Ansible;Kubeflow;ApacheFlink;Grafana;ELK,경력 2~10년,경력 2~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"","시리즈B 투자유치;급성장중;코스닥;7호선 역세권 기업;평균연봉 6,000 이상",C#;Airflow;Microsoft Teams;AI/인공지능;C;Qt;Microsoft Office 365;Trello;CMake;ELK;PLC;notion.so;Grafana;gRPC;Utm;HW;Kubeflow;AZURE;NoSql;Debian;Docker;VPN;JavaScript;Notion;TCP/IP;Solidworks;AWS;GitLab;Python;Ubuntu;C++;Autocad;Apache Flink;GraphQL;K8S;Ccna;Jira;React;SQL;Git;Figma;ZeroMQ;Linux;GCP;Ansible;FastAPI;Kubernetes,중소기업;코스닥;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,그 외 기타 특수목적용 기계 제조업,2025.08.22 00:00,2025.09.20 23:59,150,16,2,10,대졸(예정)
51624243,AI 플랫폼 엔지니어,AI 플랫폼 엔지니어,씨메스,(주)씨메스,씨메스,씨메스,19,빅데이터 엔지니어,Airflow;K8S;Kubernetes;Ansible;Kubeflow;ApacheFlink;Grafana;ELK,경력 2~10년,경력 2~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"","시리즈B 투자유치;급성장중;코스닥;7호선 역세권 기업;평균연봉 6,000 이상",C#;Airflow;Microsoft Teams;AI/인공지능;C;Qt;Microsoft Office 365;Trello;CMake;ELK;PLC;notion.so;Grafana;gRPC;Utm;HW;Kubeflow;AZURE;NoSql;Debian;Docker;VPN;JavaScript;Notion;TCP/IP;Solidworks;AWS;GitLab;Python;Ubuntu;C++;Autocad;Apache Flink;GraphQL;K8S;Ccna;Jira;React;SQL;Git;Figma;ZeroMQ;Linux;GCP;Ansible;FastAPI;Kubernetes,중소기업;코스닥;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,그 외 기타 특수목적용 기계 제조업,2025.08.22 00:00,2025.09.20 23:59,150,16,2,10,대졸(예정)
51733798,"ML Engineer (Embedded, 5~7년)","ML Engineer (Embedded, 5~7년)",웨어러블에이아이,주식회사웨어러블에이아이,웨어러블에이아이,웨어러블에이아이,15,SW/솔루션,CUDA;C;C++;EmbeddedLinux;MachineLearning;DeepLearning,경력 5~7년,경력 5~7년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"",자유로운 연차;유연근무제;점심지원,C++;AI/인공지능;C;Autocad;Embedded Linux;SummitDB;DeepLearning;Fusion 360;MachineLearning;MATLAB;PCB;CUDA;Kubeflow;PyTorch;Docker;Linux;ROS;Solidworks;Embedded;AWS;MCU;Python;Kubernetes,중소기업;주식회사,솔루션·SI·ERP·CRM,2025.09.03 00:00,2025.10.02 23:59,51,2,5,7,대졸(예정)
51733798,"ML Engineer (Embedded, 5~7년)","ML Engineer (Embedded, 5~7년)",웨어러블에이아이,주식회사웨어러블에이아이,웨어러블에이아이,웨어러블에이아이,8,인공지능/머신러닝,CUDA;C;C++;EmbeddedLinux;MachineLearning;DeepLearning,경력 5~7년,경력 5~7년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"",자유로운 연차;유연근무제;점심지원,C++;AI/인공지능;C;Autocad;Embedded Linux;SummitDB;DeepLearning;Fusion 360;MachineLearning;MATLAB;PCB;CUDA;Kubeflow;PyTorch;Docker;Linux;ROS;Solidworks;Embedded;AWS;MCU;Python;Kubernetes,중소기업;주식회사,솔루션·SI·ERP·CRM,2025.09.03 00:00,2025.10.02 23:59,51,2,5,7,대졸(예정)
51733798,"ML Engineer (Embedded, 5~7년)","ML Engineer (Embedded, 5~7년)",웨어러블에이아이,주식회사웨어러블에이아이,웨어러블에이아이,웨어러블에이아이,13,HW/임베디드,CUDA;C;C++;EmbeddedLinux;MachineLearning;DeepLearning,경력 5~7년,경력 5~7년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"",자유로운 연차;유연근무제;점심지원,C++;AI/인공지능;C;Autocad;Embedded Linux;SummitDB;DeepLearning;Fusion 360;MachineLearning;MATLAB;PCB;CUDA;Kubeflow;PyTorch;Docker;Linux;ROS;Solidworks;Embedded;AWS;MCU;Python;Kubernetes,중소기업;주식회사,솔루션·SI·ERP·CRM,2025.09.03 00:00,2025.10.02 23:59,51,2,5,7,대졸(예정)
51733798,"ML Engineer (Embedded, 5~7년)","ML Engineer (Embedded, 5~7년)",웨어러블에이아이,주식회사웨어러블에이아이,웨어러블에이아이,웨어러블에이아이,19,빅데이터 엔지니어,CUDA;C;C++;EmbeddedLinux;MachineLearning;DeepLearning,경력 5~7년,경력 5~7년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"",자유로운 연차;유연근무제;점심지원,C++;AI/인공지능;C;Autocad;Embedded Linux;SummitDB;DeepLearning;Fusion 360;MachineLearning;MATLAB;PCB;CUDA;Kubeflow;PyTorch;Docker;Linux;ROS;Solidworks;Embedded;AWS;MCU;Python;Kubernetes,중소기업;주식회사,솔루션·SI·ERP·CRM,2025.09.03 00:00,2025.10.02 23:59,51,2,5,7,대졸(예정)
51528706,AI/ML 엔지니어 경력 채용,AI/ML 엔지니어 경력 채용,액스비스,(주)액스비스,액스비스,액스비스,8,인공지능/머신러닝,Python;JavaScript;Django;AI/인공지능;MachineLearning;RESTAPI;SQL;scikit-learn;Flask;FastAPI,경력 3~15년,경력 3~15년,"대학졸업(2,3년) 이상","대졸(2,3년제) 이상",정규직,면접 후 결정,"","연봉상승률 10% 이상;스타트업;매출액 500억 기업;급성장중;장기근속 포상;성과급/상여금;평균연봉 6,000 이상",C#;RTOS;AI/인공지능;C;Qt;FPGA;scikit-learn;PLC;Mfc;MachineLearning;REST API;VHDL;Verilog;JavaScript;Cisco ISE;.NET;GUI;HALCON;Dialogflow;Python;Flask;C++;DirectX;OpenGL;Embedded Linux;Visual Studio;SQL;labview;OpenCV;Django;FastAPI;ARM,스타트업;중소기업;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,전자 응용 절삭기계 제조업,2025.08.11 00:00,2025.09.09 23:59,210,8,3,15,초대졸(예정)
51756973,AI 개발자 채용(경력3~6년),AI 개발자 채용(경력3~6년),피아스페이스,피아스페이스(주),피아스페이스,피아스페이스,8,인공지능/머신러닝,AI/인공지능;PyTorch;Linear;GitHub;Notion,경력 3~6년,경력 3~6년,고등학교졸업 이상,고교졸업 이상,정규직,면접 후 결정,"",급성장중;자유로운 연차;매출액 150% 급성장;점심지원;매출액 20% 지속성장,TypeScript;RDB;REST API;AI/인공지능;PyTorch;GitHub;Notion;Node.js;NestJS;Linear;WebSocket;Kubernetes,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2025.09.06 00:00,2025.10.05 23:59,33,3,3,6,고졸(예정)
51692931,AI Agent 개발자,AI Agent 개발자,한국이에스지데이터,한국이에스지데이터(주),한국이에스지데이터,한국이에스지데이터,8,인공지능/머신러닝,Python;JavaScript;Node.js;SemanticUI;AI/인공지능;FastAPI;SpringBoot;Docker,신입,신입,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",3호선 역세권 기업,AI/인공지능;Docker;JavaScript;Semantic UI;Spring Boot;Node.js;FastAPI;Python,중소기업;주식회사,컴퓨터시스템 통합 자문 및 구축 서비스업,2025.08.29 00:00,2025.09.27 23:59,257,47,0,0,대졸(예정)
51595080,[인공지능솔루션] Search Engineer,[인공지능솔루션] Search Engineer,제논,(주)제논,제논,제논,8,인공지능/머신러닝,Elasticsearch;Docker;Python;Kubernetes;Etl;NLP;Java;Scala;NoSql;Spark,경력 3~20년,경력 3~20년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"","평균연봉 상위 10%;영업이익 20% 지속성장;3호선 역세권 기업;점심지원;평균연봉 7,000 이상;영업이익 150% 급성장",Java;AI/인공지능;GitHub;Scala;DeepLearning;MachineLearning;Jira;NoSql;NLP;PyTorch;Docker;Linux;Elasticsearch;Django;FastAPI;Spark;Etl;Python;Flask;Kubernetes;TensorFlow,중소기업;주식회사;병역특례 인증업체,경영 컨설팅업,2025.08.19 00:00,2025.09.17 23:59,133,24,3,20,대졸(예정)
51626899,AI연구개발 소프트웨어(7~9년),AI연구개발 소프트웨어(7~9년),글로벌시스템스,(주)글로벌시스템스,글로벌시스템스,글로벌시스템스,15,SW/솔루션,yolo;Python;AI/인공지능;PyTorch;DeepLearning;C;C++;PyQt,경력 7~9년,경력 7~9년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,회사내규에 따름,"",자유로운 연차;프리한 복장;점심지원,yolo;AI/인공지능;C++;PyTorch;C;DeepLearning;PyQt;Python,중소기업,방송장비 제조업,2025.08.25 00:00,2025.09.23 00:00,56,6,7,9,대졸(예정)
51731213,Perception Engineer(자율주행 인지),Perception Engineer,뷰런테크놀로지,(주)뷰런테크놀로지,뷰런테크놀로지,뷰런테크놀로지,8,인공지능/머신러닝,C;C++;Python;DeepLearning,경력 1~10년,경력 1~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",급성장중;자유로운 연차;2호선 역세권 기업;유연근무제;점심지원;매출액 20% 지속성장;시리즈A 투자유치,C++;C;Appium;DeepLearning;MATLAB;gRPC;Protobuf;QA;TypeScript;Vue.js;REST API;PyTorch;Linux;JavaScript;TCP/IP;GUI;Selenium;Python;TensorFlow,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2025.09.03 00:00,2025.10.02 23:59,94,3,1,10,대졸(예정)
51731213,Perception Engineer(자율주행 인지),Perception Engineer,뷰런테크놀로지,(주)뷰런테크놀로지,뷰런테크놀로지,뷰런테크놀로지,19,빅데이터 엔지니어,C;C++;Python;DeepLearning,경력 1~10년,경력 1~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",급성장중;자유로운 연차;2호선 역세권 기업;유연근무제;점심지원;매출액 20% 지속성장;시리즈A 투자유치,C++;C;Appium;DeepLearning;MATLAB;gRPC;Protobuf;QA;TypeScript;Vue.js;REST API;PyTorch;Linux;JavaScript;TCP/IP;GUI;Selenium;Python;TensorFlow,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2025.09.03 00:00,2025.10.02 23:59,94,3,1,10,대졸(예정)
51731213,Perception Engineer(자율주행 인지),Perception Engineer,뷰런테크놀로지,(주)뷰런테크놀로지,뷰런테크놀로지,뷰런테크놀로지,22,블록체인,C;C++;Python;DeepLearning,경력 1~10년,경력 1~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",급성장중;자유로운 연차;2호선 역세권 기업;유연근무제;점심지원;매출액 20% 지속성장;시리즈A 투자유치,C++;C;Appium;DeepLearning;MATLAB;gRPC;Protobuf;QA;TypeScript;Vue.js;REST API;PyTorch;Linux;JavaScript;TCP/IP;GUI;Selenium;Python;TensorFlow,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,2025.09.03 00:00,2025.10.02 23:59,94,3,1,10,대졸(예정)
51541494,Deep Learning Optimization Engineer,Deep Learning Optimization Engineer,모빌린트,(주)모빌린트,모빌린트,모빌린트,8,인공지능/머신러닝,Python;PyTorch;TensorFlow;DeepLearning;C;C++,경력 1~10년,경력 1~10년,"석사졸업 이상
(졸업예정자 가능)",석사졸업 이상(예정자 가능),정규직,면접 후 결정,"","시리즈B 투자유치;연봉상승률 10% 이상;평균연봉 상위 10%;급성장중;2호선 역세권 기업;점심지원;평균연봉 7,000 이상",Java;C++;C;EDA;SW;FPGA;DeepLearning;Perl;MachineLearning;HW;ASIC;PyTorch;Git;Linux;Verilog;Embedded;Python;TensorFlow,중소기업;주식회사;연구소;병역특례 인증업체,자연과학 및 공학 융합 연구개발업,2025.08.12 00:00,2025.09.10 23:59,92,10,1,10,석박사(예정)
51689295,Motion Planning/Control Engineer(7~10년),Motion Planning/Control Engineer(7~10년),웨어러블에이아이,주식회사웨어러블에이아이,웨어러블에이아이,웨어러블에이아이,8,인공지능/머신러닝,C;C++;Python;MATLAB;Docker;ROS;SummitDB;AI/인공지능,경력 7~10년,경력 7~10년,대학교졸업(4년) 이상,대졸(4년제) 이상,정규직,면접 후 결정,"",자유로운 연차;유연근무제;점심지원,C++;AI/인공지능;C;Autocad;Embedded Linux;SummitDB;DeepLearning;Fusion 360;MachineLearning;MATLAB;PCB;CUDA;Kubeflow;PyTorch;Docker;Linux;ROS;Solidworks;Embedded;AWS;MCU;Python;Kubernetes,중소기업;주식회사,솔루션·SI·ERP·CRM,2025.08.30 00:00,2025.09.28 23:59,124,,7,10,대졸(예정)
