posting_id,job_category_kor,posting_title_j,posting_tech_stack,education_j,education_s,employment_type,position,company_keywords_jumpit,company_tech_stack,company_type,industry,exp_min,exp_max,edu_category,start_datetime,end_datetime,posting_views_total,applicants_total,company_name,salary_info_reliability,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
51755055,HW/임베디드,FW개발 경력(11~15년) 채용,HW;FW;C;MCU;MATLAB;FPGA;labview,무관,학력무관,정규직,"","연봉상승률 15% 이상;자유로운 연차;프리한 복장;유연근무제;점심지원;평균연봉 6,000 이상",FW;labview;VHDL;C;FPGA;Verilog;MATLAB;MCU;HW,중소기업;외국인 투자기업;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,유선 통신장비 제조업,11,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.08 00:00,2025.10.07 23:59,17,1,(주)인엘씨테크놀러지,낮음,3798.75,3872.5,3978,4129.25,4260,4393.5,4534,4667,4819.75,4971,5109,5231,5340,5448.25,5571,5718.25,5891,6080.75,6178.67,7569.17,7695.82
51755064,HW/임베디드,FPGA 주니어급 채용(5~7년),HW;FW;C;FPGA;Verilog;VHDL,무관,학력무관,정규직,"","연봉상승률 15% 이상;자유로운 연차;프리한 복장;유연근무제;점심지원;평균연봉 6,000 이상",FW;labview;VHDL;C;FPGA;Verilog;MATLAB;MCU;HW,중소기업;외국인 투자기업;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,유선 통신장비 제조업,5,7,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.08 00:00,2025.10.07 23:59,17,1,(주)인엘씨테크놀러지,낮음,3798.75,3872.5,3978,4129.25,4260,4393.5,4534,4667,4819.75,4971,5109,5231,5340,5448.25,5571,5718.25,5891,6080.75,6178.67,7569.17,7695.82
51755084,HW/임베디드,FPGA 시니어급 채용(10~15년),HW;FW;C;FPGA;Verilog;VHDL,무관,학력무관,정규직,"","연봉상승률 15% 이상;자유로운 연차;프리한 복장;유연근무제;점심지원;평균연봉 6,000 이상",FW;labview;VHDL;C;FPGA;Verilog;MATLAB;MCU;HW,중소기업;외국인 투자기업;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,유선 통신장비 제조업,10,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.08 00:00,2025.10.07 23:59,16,1,(주)인엘씨테크놀러지,낮음,3798.75,3872.5,3978,4129.25,4260,4393.5,4534,4667,4819.75,4971,5109,5231,5340,5448.25,5571,5718.25,5891,6080.75,6178.67,7569.17,7695.82
51755096,HW/임베디드,FPGA 시니어급 채용(16~20년),HW;FW;C;FPGA;Verilog;VHDL,무관,학력무관,정규직,"","연봉상승률 15% 이상;자유로운 연차;프리한 복장;유연근무제;점심지원;평균연봉 6,000 이상",FW;labview;VHDL;C;FPGA;Verilog;MATLAB;MCU;HW,중소기업;외국인 투자기업;주식회사;외부감사법인;병역특례 인증업체;수출입 기업,유선 통신장비 제조업,16,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.09.08 00:00,2025.10.07 23:59,22,1,(주)인엘씨테크놀러지,낮음,3798.75,3872.5,3978,4129.25,4260,4393.5,4534,4667,4819.75,4971,5109,5231,5340,5448.25,5571,5718.25,5891,6080.75,6178.67,7569.17,7695.82
51640594,크로스플랫폼 앱개발자,[경력직] Flutter 앱 & Node.js 개발자,Flutter;iOS;AndroidOS;VisualStudioCode;AndroidStudio;Kotlin;Swift;Git;GitFlow;Java,무관,학력무관,정규직,"",급성장중;재택근무;Seed 투자유치;성과급/상여금,IntelliJ IDEA;Git Flow;scikit-learn;PostgreSQL;iOS;Anaconda;notion.so;TypeScript;REST API;Visual Studio Code;NoSql;Flutter;Android Studio;AWS;Python;TensorFlow;Java;Node.js;Kotlin;Git;Linux;Sequelize;Swift;Android SDK;Android OS;Dart,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,5,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.25 00:00,2025.09.23 23:59,80,13,(주)인졀미,매우낮음,2975.5,3033,3112,3222.75,3321,3425.25,3542.5,3664.25,3807.75,3959.25,4118,4282.25,4446,4606.25,4763.5,4922.5,5087,5257.25,5344.67,6287.5,6373.27
51640998,크로스플랫폼 앱개발자,[계약직] Flutter&node.js 경력 개발자,Flutter;iOS;AndroidOS;VisualStudioCode;AndroidStudio;Kotlin;Swift;Git;GitFlow;Java,무관,학력무관,계약직,"",급성장중;재택근무;Seed 투자유치;성과급/상여금,IntelliJ IDEA;Git Flow;scikit-learn;PostgreSQL;iOS;Anaconda;notion.so;TypeScript;REST API;Visual Studio Code;NoSql;Flutter;Android Studio;AWS;Python;TensorFlow;Java;Node.js;Kotlin;Git;Linux;Sequelize;Swift;Android SDK;Android OS;Dart,중소기업;주식회사,응용 소프트웨어 개발 및 공급업,5,20,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.25 00:00,2025.09.23 23:59,110,6,(주)인졀미,매우낮음,2975.5,3033,3112,3222.75,3321,3425.25,3542.5,3664.25,3807.75,3959.25,4118,4282.25,4446,4606.25,4763.5,4922.5,5087,5257.25,5344.67,6287.5,6373.27
51627829,QA 엔지니어,QA 엔지니어,SW,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,5,7,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,266,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51628551,SW/솔루션,소프트웨어 개발 PM,SW;C;C++;Java,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,5,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,281,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51629937,QA 엔지니어,QA엔지니어-Gen.AI,SW,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,5,7,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,165,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51628944,DevOps/시스템 엔지니어,"머신비전 시스템 개발(C++, .NET)_울산",C++;HW;.NET;OpenCV;NoSql;RDB,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,1,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,82,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51629040,DevOps/시스템 엔지니어,"C#, .NET개발(실시간 데이터)_울산",C#;WPF;ASP.NET;Docker;PLC;HTML5;JavaScript;CSS3;Linux,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,5,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,103,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51629152,DevOps/시스템 엔지니어,"C#, .NET개발(실시간 데이터)_서울",C#;WPF;ASP.NET;Docker;PLC;HTML5;JavaScript;CSS3;Linux,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,5,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,323,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51629215,DevOps/시스템 엔지니어,소프트웨어 아키텍트 (Software Architect),SW;AzureDevOps;Java,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,5,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,165,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51629333,프론트엔드 개발자,프론트엔드(Frontend) 개발자,React;React.jsBoilerplate;HTML5;CSS3;RESTAPI;TypeScript,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,3,5,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,253,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51629519,인공지능/머신러닝,AI최적화 엔지니어(Model Optimization Engineer),PyTorch;TensorFlow;Python;C++,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,3,5,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,90,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51629588,서버/백엔드 개발자,백엔드(Backend) 개발자,Python;RESTAPI;MongoDB;PostgreSQL;Git;SQL;Docker,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,3,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,283,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51746538,인공지능/머신러닝;빅데이터 엔지니어,Data Scientist in Financial (7~10년),Python;R;BigData;MachineLearning,대학교졸업(4년) 이상,대졸(4년제) 이상,계약직,"","장기근속 포상;3호선 역세권 기업;평균연봉 6,000 이상",R;Sass;BigData;MachineLearning;Python,중소기업;주식회사,경영 컨설팅업,7,10,대졸(예정),2025.09.04 00:00,2025.10.03 23:59,79,,(주)페니로이스,낮음,3567.75,3637.5,3737,3881.5,4018.5,4168.75,4330,4478.75,4631.5,4773.25,4911.75,5057,5209,5367.5,5533.75,5715.5,5919.25,6139,6254,7428.58,7535.09
51630017,인공지능/머신러닝,AI모델 연구원(AI Researcher),Python;PyTorch;Pandas;Git,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,2,5,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,160,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51631586,프론트엔드 개발자,프론트엔드 개발–(Dataspace),React;React.jsBoilerplate;HTML5;CSS3;RESTAPI;TypeScript,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,3,7,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,145,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51642241,서버/백엔드 개발자,백엔드 개발–(Dataspace),Python;RESTAPI;MongoDB;PostgreSQL;Git;SQL;Docker,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,4,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,112,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51642456,인공지능/머신러닝,AI Agent Engineer,Python;Git;SQL;Docker;FastAPI;PyTorch;PostgreSQL;MongoDB;Neo4j;Redis,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,3,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,187,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51642637,서버/백엔드 개발자,시니어 백엔드 개발–(Dataspace),Python;MongoDB;PostgreSQL;Git;SQL;Docker;Kotlin;Java;Golang,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,7,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,119,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51644521,빅데이터 엔지니어,TPO(Technical Product Owner)–(Dataspace),Python;MongoDB;PostgreSQL;SQL,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,7,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,78,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51645292,DevOps/시스템 엔지니어,"머신비전 시스템 개발(C++, .NET)_서울",C++;HW;.NET;OpenCV;NoSql;RDB,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,1,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,92,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51521965,DBA,오픈소스 DB 엔지니어,MariaDB;DB;MySQL,무관,학력무관,정규직,"",장기근속 포상;자유로운 연차;워라밸,Java;Linux;MySQL;MariaDB;Spring Framework;Spring;DB;Mybatis;SQL,중소기업;주식회사,컴퓨터시설 관리업,2,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.12 00:00,2025.09.10 23:59,247,18,(주)하이퍼정보,보통,2996.75,3055.25,3137.25,3250.5,3340,3426.25,3513.5,3591.75,3688.5,3790.5,3898.5,4017,4143,4274.75,4409.75,4549,4695.5,4846.75,4924,6047.92,6150.09
51645467,DevOps/시스템 엔지니어,DBMS/SW시스템 설계엔지니어,Docker;Python;RESTAPI;Git;SQL;PostgreSQL;MongoDB,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,5,10,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.22 00:00,2025.09.20 23:59,63,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
51686836,인공지능/머신러닝,PO-제조AI Solution,Python;Git;SQL;Docker;PyTorch;PostgreSQL;MongoDB,무관,학력무관,정규직,"","매출액 100억 기업;급성장중;자유로운 연차;아기 유니콘;매출액 20% 지속성장;성과급/상여금;평균연봉 6,000 이상",C#;Golang;C;PLC;PostgreSQL;WPF;HW;TypeScript;REST API;RDB;NoSql;PyTorch;Docker;Neo4j;Confluence;JavaScript;.NET;React.js Boilerplate;Azure DevOps;Python;TensorFlow;Java;CSS 3;C++;SW;Redis;React;Jira;SQL;Kotlin;Git;Linux;OpenCV;HTML5;Pandas;ASP.NET;MongoDB;FastAPI;AI/인공지능,중소기업;주식회사;병역특례 인증업체,응용 소프트웨어 개발 및 공급업,7,15,고졸 미만;고졸(예정);초대졸(예정);대졸(예정);석박사(예정),2025.08.29 00:00,2025.09.27 23:59,72,,(주)인터엑스,높음,3655.5,3716.25,3796.25,3914.5,4011.25,4119.75,4239,4351.25,4481,4617.75,4765.75,4925.75,5093.5,5268.25,5449.5,5641.25,5845.5,6059.75,6169.67,7585.83,7714.73
